IS_JAVA_UID,IS_JAVA_PARAM_1,IS_JAVA_PARAM_2,IS_JAVA_PARAM_3,IS_JAVA_PARAM_4,IS_JAVA_PARAM_5,IS_JAVA_PARAM_6,IS_JAVA_PARAM_7,IS_JAVA_PARAM_8,IS_JAVA_PARAM_9,IS_JAVA_PARAM_10,IS_JAVA_PARAM_11,IS_JAVA_PARAM_12,IS_JAVA_PARAM_13,IS_JAVA_PARAM_14,IS_JAVA_PARAM_15,IS_JAVA_PARAM_16,IS_JAVA_PARAM_17,IS_JAVA_PARAM_18,IS_JAVA_PARAM_19,IS_JAVA_PARAM_20,IS_JAVA_PARAM_21,IS_JAVA_PARAM_22,IS_JAVA_PARAM_23,IS_JAVA_PARAM_24,IS_JAVA_PARAM_25,IS_JAVA_DATE
STEVESP064624A20211001,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-01
STEVESP064705A20220420,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-04-20
STEVESP064711A20210923,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-23
STEVESP064725A20211222,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-22
STEVESP064744A20220405,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-04-05
STEVESP064750A20220504,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-04
STEVESP064812A20220210,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-10
STEVESP064831A20220203,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-03
STEVESP064849A20211202,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-02
STEVESP064901A20220202,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-02
STEVESP065014A20220316,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-16
STEVESP065032A20220301,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-01
STEVESP065120A20220520,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-20
STEVESP065123A20220623,2,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-23
STEVESP065139A20220401,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-04-01
STEVESP065316A20220511,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-11
STEVESP065339A20220303,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-03
STEVESP065520A20220111,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-11
STEVESP065556A20220201,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-01
STEVESP065603A20220108,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-08
STEVESP065855A20220126,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-26
STEVESP070150A20220127,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-27
STEVESP070536A20211116,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-16
STEVESP070628A20220519,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-19
STEVESP070830A20220404,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-04-04
STEVESP070942A20211118,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-18
STEVESP071108A20220221,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-21
STEVESP071407A20220204,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-04
STEVESP071539A20210916,2,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-16
STEVESP072125A20220512,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-12
STEVESP072810A20220504,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-04
STEVESP073603A20230629,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-29
STEVESP073805A20220304,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-04
STEVESP073931A20220118,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-18
STEVESP074404A20230821,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-21
STEVESP074450A20220505,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-05
STEVESP074502A20230707,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-07
STEVESP074640A20230615,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-15
STEVESP074657A20230609,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-09
STEVESP074819A20230427,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-27
STEVESP074823A20230616,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-16
STEVESP074903A20220218,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-18
STEVESP075047A20210929,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-29
STEVESP075143A20220510,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-10
STEVESP075209A20230828,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-28
STEVESP075410A20211119,2,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-19
STEVESP075553A20220121,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-21
STEVESP075556A20230913,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-13
STEVESP075602A20211217,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-17
STEVESP075723A20220304,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-04
STEVESP075822A20220302,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-02
STEVESP075840A20240408,1,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-08
STEVESP080257A20211112,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-12
STEVESP080320A20220309,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-09
STEVESP080411A20230929,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-29
STEVESP080745A20211002,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-02
STEVESP080747A20211029,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-29
STEVESP080822A20220426,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-04-26
STEVESP081319A20211020,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-20
STEVESP081321A20230515,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-15
STEVESP081545A20220310,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-10
STEVESP082126A20220117,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-17
STEVESP082158A20211009,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-09
STEVESP083237A20211018,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-18
STEVESP083357A20220617,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-17
STEVESP083802A20220628,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-28
STEVESP084426A20211213,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-13
STEVESP084552A20220517,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-17
STEVESP085128A20220223,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23
STEVESP085306A20220315,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-15
STEVESP085440A20220418,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-04-18
STEVESP085952A20220202,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-02
STEVESP090008A20211019,2,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-19
STEVESP090725A20211123,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-23
STEVESP090809A20211228,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-28
STEVESP091004A20211229,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-29
STEVESP091253A20211006,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-06
STEVESP091516A20220406,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-04-06
STEVESP091819A20220506,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-06
STEVESP091852A20211130,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-30
STEVESP092347A20210916,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-16
STEVESP092431A20211026,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-26
STEVESP092459A20220630,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-30
STEVESP092521A20211122,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-22
STEVESP092752A20220622,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-22
STEVESP092804A20211008,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-08
STEVESP093116A20220407,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-04-07
STEVESP093217A20220131,2,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-31
STEVESP093305A20220520,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-20
STEVESP093438A20220222,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-22
STEVESP093538A20211011,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-11
STEVESP093611A20220602,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-02
STEVESP093715A20211215,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-15
STEVESP093835A20211220,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-20
STEVESP094050A20220223,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-23
STEVESP094414A20211007,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-07
STEVESP095026A20210914,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-14
STEVESP095904A20220617,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-17
STEVESP095923A20211214,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-14
STEVESP100112A20220405,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-04-05
STEVESP100113A20211123,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-23
STEVESP101334A20220302,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-02
STEVESP101455A20211222,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-22
STEVESP101830A20220405,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-04-05
STEVESP102411A20211216,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-16
STEVESP102446A20220629,2,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-29
STEVESP102848A20211115,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-15
STEVESP102916A20220518,2,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-18
STEVESP103109A20211027,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-27
STEVESP103749A20220517,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-17
STEVESP104056A20220218,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-18
STEVESP105234A20220401,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-04-01
STEVESP105406A20211230,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-30
STEVESP105704A20211103,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-03
STEVESP105810A20220420,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-04-20
STEVESP110327A20220307,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-07
STEVESP110529A20220322,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-22
STEVESP110958A20220419,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-04-19
STEVESP111157A20220418,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-04-18
STEVESP111304A20220310,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-10
STEVESP111318A20211117,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-17
STEVESP111355A20210914,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-14
STEVESP111821A20220317,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-17
STEVESP112049A20220302,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-02
STEVESP112237A20220328,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-28
STEVESP112725A20220301,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-01
STEVESP112936A20220214,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-14
STEVESP113415A20211229,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-29
STEVESP113916A20220413,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-04-13
STEVESP114251A20220117,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-17
STEVESP114421A20220124,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-24
STEVESP114632A20220330,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-30
STEVESP114912A20220523,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-23
STEVESP115510A20211228,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-28
STEVESP120650P20220304,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-04
STEVESP120732P20210921,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-09-21
STEVESP121729P20220317,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-17
STEVESP121848P20211007,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-07
STEVESP122258P20220624,2,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-24
TJOSEPH010345P20230221,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-02-21
TJOSEPH013156P20230428,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-28
TJOSEPH023058P20230429,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-01
TJOSEPH030644P20230523,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23
TJOSEPH065157A20230727,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-27
TJOSEPH070259A20240430,1,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-30
TJOSEPH070509A20220616,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-06-16
TJOSEPH071302A20230713,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-13
TJOSEPH072425A20230619,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-19
TJOSEPH072427A20231023,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-23
TJOSEPH072753A20230705,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-05
TJOSEPH072930A20240119,1,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-19
TJOSEPH074325A20231110,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-10
TJOSEPH074621A20230425,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-25
TJOSEPH074842A20221014,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-14
TJOSEPH075035A20221017,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-17
TJOSEPH075143A20230913,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-13
TJOSEPH075349A20230331,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-31
TJOSEPH075632A20230116,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-16
TJOSEPH080210A20231113,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-13
TJOSEPH080239A20230516,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-16
TJOSEPH080255A20230707,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-07
TJOSEPH080346A20240501,1,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-01
TJOSEPH080410A20220915,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-09-15
TJOSEPH080415A20230316,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-16
TJOSEPH080434A20230428,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-28
TJOSEPH080441A20230612,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-12
TJOSEPH080600A20230327,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-27
TJOSEPH080645A20230614,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-14
TJOSEPH080822A20231016,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-18
TJOSEPH080859A20231108,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-08
TJOSEPH080952A20230524,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-24
TJOSEPH081029A20221025,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-25
TJOSEPH081352A20231025,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-25
TJOSEPH081354A20231030,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-30
TJOSEPH081501A20230613,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-13
TJOSEPH081510A20221115,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-15
TJOSEPH081640A20231115,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-15
TJOSEPH081929A20240328,1,,,,,,,,,,,,,,,,,,,,,,,,,2024-03-28
TJOSEPH082039A20221111,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-11
TJOSEPH082349A20221012,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-12
TJOSEPH082435A20221103,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-03
TJOSEPH082816A20221228,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-28
TJOSEPH084031A20240731,1,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-31
TJOSEPH084333A20230105,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-05
TJOSEPH084627A20230307,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-07
TJOSEPH085334A20230523,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-23
TJOSEPH085729A20231026,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-26
TJOSEPH085759A20230116,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-16
TJOSEPH090536A20221219,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-19
TJOSEPH091946A20230802,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-08-02
TJOSEPH094627A20230712,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-12
TJOSEPH100825A20230306,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-06
TJOSEPH102202A20231102,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-02
TJOSEPH103448A20230404,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-04
TJOSEPH111033A20230504,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-04
TJOSEPH112228A20230515,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-15
TJOSEPH112629A20230310,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-10
TJOSEPH113628A20230713,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-13
TJOSEPH121155P20230315,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-15
TJOSEPH121443P20230503,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-03
TLAMOUNTAIN015947P20220411,3,,,,,,,,,,,,,,,,,,,,,,,,,2022-04-11
TLAMOUNTAIN061525A20240111,1,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-11
TLAMOUNTAIN065545A20220511,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-05-11
TLAMOUNTAIN065619A20220831,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-08-31
TLAMOUNTAIN065638A20240713,2,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-13
TLAMOUNTAIN065806A20220228,2,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-28
TLAMOUNTAIN065812A20231129,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-29
TLAMOUNTAIN065858A20231024,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-10-24
TLAMOUNTAIN065900A20220411,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-04-11
TLAMOUNTAIN065943A20221104,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-04
TLAMOUNTAIN070023A20231108,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-08
TLAMOUNTAIN070403A20221221,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-21
TLAMOUNTAIN070432A20221202,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-02
TLAMOUNTAIN070443A20230324,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-03-24
TLAMOUNTAIN070556A20221103,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-03
TLAMOUNTAIN070557A20240320,1,,,,,,,,,,,,,,,,,,,,,,,,,2024-03-20
TLAMOUNTAIN070634A20221227,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-12-27
TLAMOUNTAIN070738A20231130,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-30
TLAMOUNTAIN070813A20211029,2,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-29
TLAMOUNTAIN070932A20240315,0,,,,,,,,,,,,,,,,,,,,,,,,,2024-03-15
TLAMOUNTAIN071026A20240119,0,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-19
TLAMOUNTAIN071031A20231127,2,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-27
TLAMOUNTAIN071202A20211202,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-02
TLAMOUNTAIN071214A20240130,1,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-30
TLAMOUNTAIN071301A20221108,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-08
TLAMOUNTAIN072117A20240105,1,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-05
TLAMOUNTAIN073153A20240102,1,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-02
TLAMOUNTAIN073728A20240416,1,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-16
TLAMOUNTAIN073816A20240122,1,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-22
TLAMOUNTAIN075253A20211207,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-07
TLAMOUNTAIN080319A20230421,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-21
TLAMOUNTAIN080336A20230926,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-26
TLAMOUNTAIN083654A20231117,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-17
TLAMOUNTAIN091212A20220110,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-10
TLAMOUNTAIN092805A20211209,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-09
TLAMOUNTAIN092922A20230118,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-18
TLAMOUNTAIN093534A20220118,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-18
TLAMOUNTAIN094309A20220131,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-31
TLAMOUNTAIN094332A20211111,5,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-11
TLAMOUNTAIN095058A20220112,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-12
TLAMOUNTAIN100400A20230619,2,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-19
TLAMOUNTAIN102513A20211123,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-23
TLAMOUNTAIN103212A20240124,1,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-24
TLAMOUNTAIN103458A20220308,2,,,,,,,,,,,,,,,,,,,,,,,,,2022-03-08
TLAMOUNTAIN103705A20211019,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-10-19
TLAMOUNTAIN110713A20211109,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-11-09
TLAMOUNTAIN111141A20240307,1,,,,,,,,,,,,,,,,,,,,,,,,,2024-03-07
TLAMOUNTAIN112455A20231116,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-16
TLAMOUNTAIN114653A20231117,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-17
TLAMOUNTAIN121123P20231101,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-11-01
VERIKSEN013919P20211213,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-13
VERIKSEN014045P20220706,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-06
VERIKSEN014750P20240708,1,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-08
VERIKSEN020113P20240815,3,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-15
VERIKSEN021451P20240812,1,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-12
VERIKSEN022810P20211227,1,,,,,,,,,,,,,,,,,,,,,,,,,2021-12-27
VERIKSEN023936P20220414,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-04-14
VERIKSEN024540P20230726,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-26
VERIKSEN024546P20220707,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-07-07
VERIKSEN025030P20220218,2,,,,,,,,,,,,,,,,,,,,,,,,,2022-02-18
VERIKSEN031837P20220125,2,,,,,,,,,,,,,,,,,,,,,,,,,2022-01-25
VERIKSEN035940P20230131,2,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-31
VERIKSEN072040A20231220,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-20
VERIKSEN072751A20240423,1,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-23
VERIKSEN073733A20240703,1,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-03
VERIKSEN074410A20240322,1,,,,,,,,,,,,,,,,,,,,,,,,,2024-03-22
VERIKSEN074748A20240805,2,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-05
VERIKSEN075230A20240411,1,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-11
VERIKSEN075435A20240430,1,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-30
VERIKSEN075446A20240514,2,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-14
VERIKSEN075453A20240104,1,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-04
VERIKSEN075806A20240910,2,,,,,,,,,,,,,,,,,,,,,,,,,2024-09-10
VERIKSEN075953A20231227,2,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-27
VERIKSEN080234A20221031,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-10-31
VERIKSEN080431A20240312,2,,,,,,,,,,,,,,,,,,,,,,,,,2024-03-12
VERIKSEN080508A20240131,3,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-31
VERIKSEN080846A20240813,2,,,,,,,,,,,,,,,,,,,,,,,,,2024-08-13
VERIKSEN081041A20240718,1,,,,,,,,,,,,,,,,,,,,,,,,,2024-07-18
VERIKSEN083731A20240515,2,,,,,,,,,,,,,,,,,,,,,,,,,2024-05-15
VERIKSEN090005A20230609,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-06-09
VERIKSEN090040A20231208,2,,,,,,,,,,,,,,,,,,,,,,,,,2023-12-08
VERIKSEN090628A20230512,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-12
VERIKSEN090633A20240307,1,,,,,,,,,,,,,,,,,,,,,,,,,2024-03-07
VERIKSEN090940A20240412,1,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-12
VERIKSEN091738A20221128,1,,,,,,,,,,,,,,,,,,,,,,,,,2022-11-28
VERIKSEN092701A20240429,2,,,,,,,,,,,,,,,,,,,,,,,,,2024-04-29
VERIKSEN092927A20230526,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26
VERIKSEN093453A20230711,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-07-11
VERIKSEN093526A20240130,1,,,,,,,,,,,,,,,,,,,,,,,,,2024-01-30
VERIKSEN094231A20230914,1,,,,,,,,,,,,,,,,,,,,,,,,,2023-09-14
VERIKSEN094332A20230502,3,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-02
