LOC_BUFF_N,LOC_FILE_N,LOC_COMP_C,LOC_REC_SI,LOC_REC_TY,LOC_LOCATI,LOC_DESCRI
ISFSPS,ISFSPS,BAB,397,B,AB\,
ISFSWHO,ISFSWHO,BAB,84,B,AB\,
ISFUTYPE,ISFUTYPE,BAB,120,B,AB\,
ISFXASST,ISFXASST,BAB,634,B,AB\,
ISFXATRN,ISFXATRN,BAB,190,B,AB\,
ISGLCOA,ISGLBDGT,BAB,622,B,AB\,
ISGLCOA,ISGLCOA,BAB,622,B,AB\,
ISGLDATE,ISGLDATE,BAB,390,B,AB\,
ISGLCOA,ISGLFCOA,BAB,622,B,AB\,
ISGLDATE,ISGLHDAT,BAB,390,B,AB\,
ISGLNBGT,ISGLNBGT,BAB,327,B,AB\,
ISSERIAL,ISHLOTS,BAB,258,B,AB\,
ISSERIAL,ISHSERIA,BAB,258,B,AB\,
BKICMSTR,ISICADT,BAB,617,B,AB\,
ISICMSTR,ISICAMTR,BAB,948,B,AB\,
BKICPMAT,ISICAPMT,BAB,1353,B,AB\,
BKICREF,ISICAREF,BAB,420,B,AB\,
BKICMSTR,ISICESA,BAB,617,B,AB\,
BKICMSTR,ISICEST,BAB,617,B,AB\,
ISSRINFO,ISICINFO,BAB,1171,B,AB\,
ISICMSTR,ISICMSTR,BAB,948,B,AB\,
BKICMSTR,ISICSTD,BAB,617,B,AB\,
ISICUL,ISICUL,BAB,907,B,AB\,
ISIS,ISIS,BAB,56,B,AB\,
BKISTAX,ISISATAX,BAB,89,B,AB\,
ISSERCNT,ISITMCFG,BAB,160,B,AB\,
ISITP,ISITP,BAB,200,B,AB\,
ISJAVA,ISJAVA,BAB,2044,B,AB\,
ISBSF,ISJBSF,BAB,1236,B,AB\,
ISJOB,ISJOB,BAB,175,B,AB\,
ISLANDF,ISLANDF,BAB,42,B,AB\,
ISLBLMAP,ISLBLMAP,BAB,893,B,AB\,
ISLINKS,ISLINKS,BAB,1359,B,AB\,
ISLOCCST,ISLOCCST,BAB,199,B,AB\,
ISLOG,ISLOG,BAB,430,B,AB\,
ISSERIAL,ISLOTS,BAB,258,B,AB\,
ISLSMAP,ISLSMAP,BAB,449,B,AB\,
ISLTYPE,ISLTYPE,BAB,135,B,AB\,
ISMACS,ISMACS,BAB,152,B,AB\,
ISMCF,ISMCF,BAB,347,B,AB\,
ISMCR,ISMCR,BAB,117,B,AB\,
MTICMSTR,ISMICADT,BAB,1533,B,AB\,
MTICMSTR,ISMICESA,BAB,1533,B,AB\,
MTICMSTR,ISMICEST,BAB,1533,B,AB\,
MTICMSTR,ISMICSTD,BAB,1533,B,AB\,
BKMRPFC,ISMRPFC,BAB,91,B,AB\,
MTMRP,ISMRPOLD,BAB,145,B,AB\,
BKBMMSTR,ISMYBOM,BAB,215,B,AB\,
WOBOM,ISMYWOBM,BAB,496,B,AB\,
ISNCR,ISNCR,BAB,2319,B,AB\,
ISNCRLNS,ISNCRLNS,BAB,283,B,AB\,
WORECV,ISNCRTXN,BAB,131,B,AB\,
ISNOTES,ISNOTES,BAB,6256,B,AB\,
ISNTYPE,ISNTYPE,BAB,135,B,AB\,
ISNUMBER,ISNUMBER,BAB,510,B,AB\,
ISORDDSC,ISORDDSC,BAB,30,B,AB\,
ISORDECO,ISORDECO,BAB,228,B,AB\,
ISQCSPEC,ISPMINPR,BAB,1161,B,AB\,
ISQCMTHD,ISPMMTHD,BAB,3367,B,AB\,
ISQCSPEC,ISPMRSLT,BAB,1161,B,AB\,
ISQCSPEC,ISPMSPEC,BAB,1161,B,AB\,
ISSOBOX,ISPOBOX,BAB,931,B,AB\,
ISORDDSC,ISPODESC,BAB,30,B,AB\,
ISPOTRK,ISPOHTRK,BAB,201,B,AB\,
ISPOLOG,ISPOLOG,BAB,241,B,AB\,
BKCMACCL,ISPOS,BAB,15,B,AB\,
BKCMACCC,ISPOSC,BAB,30,B,AB\,
ISPOTRK,ISPOTRK,BAB,201,B,AB\,
ISPRCONS,ISPRACON,BAB,1994,B,AB\,
BKPRCURP,ISPRAHST,BAB,1122,B,AB\,
BKPRINFO,ISPRAINF,BAB,4039,B,AB\,
BKPRMSTR,ISPRAMST,BAB,3575,B,AB\,
ISPRCONS,ISPRCONS,BAB,1994,B,AB\,
ISPREQ,ISPREQ,BAB,871,B,AB\,
ISPRESN,ISPRESN,BAB,30,B,AB\,
ISPRINFO,ISPRINFO,BAB,551,B,AB\,
BKPRMSTR,ISPRMSTR,BAB,3575,B,AB\,
BKPRSALE,ISPRSALE,BAB,894,B,AB\,
ISPRTEMP,ISPRTEMP,BAB,122,B,AB\,
ISPRUDD,ISPRUDD,BAB,214,B,AB\,
ISPRUDF,ISPRUDF,BAB,284,B,AB\,
ISPRUDIV,ISPRUDIV,BAB,156,B,AB\,
BKQCMSTR,ISQCAMST,BAB,147,B,AB\,
BKQCTRAN,ISQCATRN,BAB,437,B,AB\,
ISQCMTHD,ISQCMTHD,BAB,3367,B,AB\,
ISQCSPEC,ISQCRSLT,BAB,1161,B,AB\,
ISQCSPEC,ISQCSPEC,BAB,1161,B,AB\,
ISQRYSQL,ISQRYSQL,BAB,1030,B,AB\,
ISQSOA,ISQSOA,BAB,191,B,AB\,
ISCATMST,ISQTCODE,BAB,164,B,AB\,
ISSRINFO,ISQTINFO,BAB,1171,B,AB\,
ISREMIND,ISREMIND,BAB,6950,B,AB\,
ISREPDEF,ISREPDEF,BAB,85,B,AB\,
ISREPLNK,ISREPLNK,BAB,170,B,AB\,
ISREPORD,ISREPORD,BAB,207,B,AB\,
BKAPDESC,ISRFQADS,BAB,120,B,AB\,
BKSBPART,ISRLPART,BAB,105,B,AB\,
ISRMAI,ISRMAAI,BAB,1185,B,AB\,
ISRMAC,ISRMAC,BAB,190,B,AB\,
BKAPDESC,ISRMADSC,BAB,120,B,AB\,
ISRMAI,ISRMAI,BAB,1185,B,AB\,
ISSRINFO,ISRMAINF,BAB,1171,B,AB\,
BKARINV,ISRMAINV,BAB,1551,B,AB\,
BKARINVL,ISRMAIVL,BAB,312,B,AB\,
BKARTXN,ISRMATXN,BAB,251,B,AB\,
BKARTXN,ISRMATXS,BAB,251,B,AB\,
BKAPDESC,ISRMDESC,BAB,120,B,AB\,
ISSRINFO,ISRMHINF,BAB,1171,B,AB\,
ISSRINFO,ISRMINFO,BAB,1171,B,AB\,
BKARINV,ISRMINV,BAB,1551,B,AB\,
BKARINVL,ISRMINVL,BAB,312,B,AB\,
BKARTXN,ISRMTXN,BAB,251,B,AB\,
BKARTXN,ISRMTXNS,BAB,251,B,AB\,
ISROUTEX,ISROUTEX,BAB,2339,B,AB\,
ROUTING,ISRTESA,BAB,1514,B,AB\,
ROUTING,ISRTEST,BAB,1514,B,AB\,
ISRTLOAD,ISRTLOAD,BAB,317,B,AB\,
ISRTMS,ISRTMS,BAB,2286,B,AB\,
BKSBMFG,ISSBAMFG,BAB,223,B,AB\,
BKSBPART,ISSBAPRT,BAB,105,B,AB\,
BKSBVEND,ISSBAVND,BAB,125,B,AB\,
ISSCHED,ISSCHED,BAB,3649,B,AB\,
ISSCOMP,ISSCOMP,BAB,141,B,AB\,
ISSDET,ISSDET,BAB,81,B,AB\,
BKARINV,ISSEDH,BAB,1551,B,AB\,
BKARINVL,ISSEDL,BAB,312,B,AB\,
ISSEPROC,ISSEPROC,BAB,65,B,AB\,
ISSEQUIP,ISSEQUIP,BAB,60,B,AB\,
ISSERCNT,ISSERCNT,BAB,160,B,AB\,
ISSERIAL,ISSERIAL,BAB,258,B,AB\,
ISSERR,ISSERR,BAB,3228,B,AB\,
BKARINV,ISSESH,BAB,1551,B,AB\,
BKARINVL,ISSESL,BAB,312,B,AB\,
ISSETYPE,ISSETYPE,BAB,65,B,AB\,
ISSHIPA,ISSHIPA,BAB,150,B,AB\,
ISSHIPCO,ISSHIPCO,BAB,1175,B,AB\,
ISSHPVIA,ISSHPVIA,BAB,848,B,AB\,
ISSIGN,ISSIGN,BAB,485,B,AB\,
BKMRPFC,ISSLSFC,BAB,91,B,AB\,
ISSMTCFG,ISSMTCFG,BAB,124,B,AB\,
BKARINV,ISSNINV,BAB,1551,B,AB\,
BKARINVL,ISSNINVL,BAB,312,B,AB\,
ISNOTES,ISSNOTES,BAB,6256,B,AB\,
BKARTXN,ISSNTXN,BAB,251,B,AB\,
ISARTXNB,ISSNTXNB,BAB,381,B,AB\,
BKARTXN,ISSNTXNS,BAB,251,B,AB\,
ISSOBOX,ISSOABOX,BAB,931,B,AB\,
ISSOBOX,ISSOAHBX,BAB,931,B,AB\,
ISSRINFO,ISSOAINF,BAB,1171,B,AB\,
BKARTXN,ISSOALOT,BAB,251,B,AB\,
BKARTXN,ISSOASER,BAB,251,B,AB\,
ISSOBOX,ISSOBOX,BAB,931,B,AB\,
ISDIGSIG,ISSODIGS,BAB,757,B,AB\,
ISSOBOX,ISSOHBOX,BAB,931,B,AB\,
ISSRINFO,ISSOHINF,BAB,1171,B,AB\,
ISSRINFO,ISSOINFO,BAB,1171,B,AB\,
ISSOREVU,ISSOREVU,BAB,215,B,AB\,
ISSPC,ISSPC,BAB,1415,B,AB\,
BKAPPO,ISSPOH,BAB,893,B,AB\,
BKAPPOL,ISSPOL,BAB,370,B,AB\,
BKARINV,ISSQTH,BAB,1551,B,AB\,
BKARINVL,ISSQTL,BAB,312,B,AB\,
BKAPDESC,ISSRADSC,BAB,120,B,AB\,
ISSRINFO,ISSRAINF,BAB,1171,B,AB\,
BKARINV,ISSRAINV,BAB,1551,B,AB\,
BKARINVL,ISSRAIVL,BAB,312,B,AB\,
ISSRMMS,ISSRAMMS,BAB,599,B,AB\,
BKARTXN,ISSRATXN,BAB,251,B,AB\,
BKARTXN,ISSRATXS,BAB,251,B,AB\,
BKARINV,ISSRCH,BAB,1551,B,AB\,
BKARINVL,ISSRCL,BAB,312,B,AB\,
BKAPDESC,ISSRDESC,BAB,120,B,AB\,
BKAPPO,ISSRFQH,BAB,893,B,AB\,
BKAPPOL,ISSRFQL,BAB,370,B,AB\,
ISSRINFO,ISSRHINF,BAB,1171,B,AB\,
ISSRINFO,ISSRINFO,BAB,1171,B,AB\,
BKARINV,ISSRINV,BAB,1551,B,AB\,
BKARINVL,ISSRINVL,BAB,312,B,AB\,
BKARINV,ISSRMH,BAB,1551,B,AB\,
BKARINV,ISSRMINV,BAB,1551,B,AB\,
BKARINVL,ISSRMIVL,BAB,312,B,AB\,
BKARINVL,ISSRML,BAB,312,B,AB\,
ISSRMMS,ISSRMMS,BAB,599,B,AB\,
BKARTXN,ISSRTXN,BAB,251,B,AB\,
BKARTXN,ISSRTXNS,BAB,251,B,AB\,
BKARINV,ISSSOH,BAB,1551,B,AB\,
BKARINVL,ISSSOL,BAB,312,B,AB\,
BKARINV,ISSSRH,BAB,1551,B,AB\,
BKARINVL,ISSSRL,BAB,312,B,AB\,
ISSTYPE,ISSTEQUI,BAB,125,B,AB\,
ISSTRACK,ISSTRACK,BAB,1166,B,AB\,
ISSTYPE,ISSTTYPE,BAB,125,B,AB\,
ISSTYPE,ISSTYPE,BAB,125,B,AB\,
ISTAXFIL,ISTAXFIL,BAB,563,B,AB\,
ISTAXGRP,ISTAXGRP,BAB,857,B,AB\,
ISTERMS,ISTERMS,BAB,191,B,AB\,
ISTOOLOG,ISTOOLOG,BAB,1005,B,AB\,
ISTRIGRS,ISTRIGRS,BAB,6664,B,AB\,
ISUDFINV,ISUDFINV,BAB,167,B,AB\,
ISUDMSTR,ISUDMSTR,BAB,185,B,AB\,
ISUSAGE,ISUSAGE,BAB,2103,B,AB\,
ISVAR,ISVAR,BAB,1106,B,AB\,
ISVARSQL,ISVARSQL,BAB,63,B,AB\,
ISVNDADT,ISVNDADT,BAB,699,B,AB\,
ISWOTRAY,ISWOBINS,BAB,1015,B,AB\,
ISWOCLOG,ISWOCLOG,BAB,443,B,AB\,
BKAPDESC,ISWODESC,BAB,120,B,AB\,
ISWOEX,ISWOEX,BAB,1171,B,AB\,
ISWOTRAY,ISWOHBNS,BAB,1015,B,AB\,
BKAPDESC,ISWOHDSC,BAB,120,B,AB\,
ISWOEX,ISWOHEX,BAB,1171,B,AB\,
ISWOPRIO,ISWOPRIO,BAB,139,B,AB\,
ISWOQUE,ISWOQUE,BAB,149,B,AB\,
ISWOROEX,ISWOROEX,BAB,799,B,AB\,
ISWOTRAY,ISWOTRAY,BAB,1015,B,AB\,
ISWOROEX,ISWROHEX,BAB,799,B,AB\,
JGPITEMS,JGPITEMS,BAB,3959,B,AB\,
JSPCNLCD,JSPCNLCD,BAB,165,B,AB\,
JSPCNLSO,JSPCNLSO,BAB,183,B,AB\,
LANGDICT,LANGDICT,BAB,343,B,AB\,
LOT,LOT,BAB,427,B,AB\,
MACHINE,MACHINE,BAB,651,B,AB\,
MKAHIST,MKAHIST,BAB,161,B,AB\,
MKASSIGN,MKASSIGN,BAB,36,B,AB\,
MKDEF,MKDEF,BAB,63,B,AB\,
MKECLASS,MKECLASS,BAB,54,B,AB\,
MKEVENT,MKEVENT,BAB,243,B,AB\,
MKFORM,MKFORM,BAB,105,B,AB\,
MKECLASS,MKICLASS,BAB,54,B,AB\,
MKTCLASS,MKTCLASS,BAB,54,B,AB\,
MKTNOTE,MKTNOTE,BAB,80,B,AB\,
MKTRACK,MKTRACK,BAB,62,B,AB\,
MKTROUT,MKTROUT,BAB,36,B,AB\,
MTEXCHG,MTEXCHG,BAB,127,B,AB\,
MTICMSTR,MTICAMTR,BAB,1533,B,AB\,
MTICMSTR,MTICEMTR,BAB,1533,B,AB\,
MTICMSTR,MTICMSTR,BAB,1533,B,AB\,
MTICMSTR,MTINVDEF,BAB,1533,B,AB\,
MTMRP,MTMRP,BAB,145,B,AB\,
MWOPTEMP,MWOPTEMP,BAB,163,B,AB\,
BKAPDESC,NOTETEMP,BAB,120,B,AB\,
NZITPRE,NZITPRE,BAB,828,B,AB\,
OPQCDESC,OPQCDESC,BAB,161,B,AB\,
OUTPROC,OUTHPROC,BAB,229,B,AB\,
OUTPROC,OUTPROC,BAB,229,B,AB\,
PIBINLOC,PIBINLOC,BAB,212,B,AB\,
PIBINLOT,PIBINLOT,BAB,166,B,AB\,
QCCODES,QCCODES,BAB,32,B,AB\,
ROCHG,ROCHG,BAB,342,B,AB\,
ROUTING,ROUTAING,BAB,1514,B,AB\,
ROUTING,ROUTING,BAB,1514,B,AB\,
ROUTING,ROUTTEMP,BAB,1514,B,AB\,
SCHEDCAL,SCHEDCAL,BAB,29,B,AB\,
SCHWO,SCHWO,BAB,68,B,AB\,
SCRAP,SCRAP,BAB,272,B,AB\,
SERIAL,SERIAL,BAB,417,B,AB\,
SERIAL,SERIALH,BAB,417,B,AB\,
SUMCUST,SUMCUST,BAB,30,B,AB\,
SUMINV,SUMINV,BAB,149,B,AB\,
SUMPNCUS,SUMPNCUS,BAB,45,B,AB\,
SUMWC,SUMWC,BAB,48,B,AB\,
BKCMACTD,TEMPOLD,BAB,116,B,AB\,
TESTARRA,TESTARRA,BAB,110,B,AB\,
TESTFILE,TESTFILE,BAB,247,B,AB\,
TOOL,TOOL,BAB,1134,B,AB\,
CLASMSTR,VENDCLAS,BAB,34,B,AB\,
WCCTL,WCCTL,BAB,37,B,AB\,
WCTRLOAD,WCTRLOAD,BAB,152,B,AB\,
WCTRLOAD,WCTRSLOD,BAB,152,B,AB\,
WOBOM,WOBOM,BAB,496,B,AB\,
WOBOMCHG,WOBOMCHG,BAB,353,B,AB\,
WOBOMREM,WOBOMHRM,BAB,1320,B,AB\,
WOBOMREM,WOBOMREM,BAB,1320,B,AB\,
WODATE,WODATE,BAB,157,B,AB\,
WOLABOR,WOELABOR,BAB,799,B,AB\,
WOMAT,WOEMAT,BAB,466,B,AB\,
WORECV,WOERECV,BAB,131,B,AB\,
WOEXCHG,WOEXCHG,BAB,113,B,AB\,
WOBOM,WOHBOM,BAB,496,B,AB\,
WODATE,WOHDATE,BAB,157,B,AB\,
WOEXCHG,WOHEXCHG,BAB,113,B,AB\,
WOLABOR,WOHLABOR,BAB,799,B,AB\,
WOMAT,WOHMAT,BAB,466,B,AB\,
WORECV,WOHRECV,BAB,131,B,AB\,
WOROUT,WOHROUT,BAB,1590,B,AB\,
WOLABOR,WOLABOR,BAB,799,B,AB\,
WOLABOR,WOLABRPT,BAB,799,B,AB\,
WOMAT,WOMAT,BAB,466,B,AB\,
WORECV,WORECV,BAB,131,B,AB\,
WORKCHG,WORKACHG,BAB,458,B,AB\,
WORKCHG,WORKCHG,BAB,458,B,AB\,
WORKCTR,WORKCTR,BAB,468,B,AB\,
WORKORD,WORKHORD,BAB,1173,B,AB\,
WORKORD,WORKORD,BAB,1173,B,AB\,
WORKORD,WORKSORD,BAB,1173,B,AB\,
WOROCHG,WOROCHG,BAB,352,B,AB\,
WOROUT,WOROUT,BAB,1590,B,AB\,
WOROUT,WOROUTMP,BAB,1590,B,AB\,
WOBOM,WOSBOM,BAB,496,B,AB\,
WOROUT,WOSROUT,BAB,1590,B,AB\,
BKICMSTR,XXICMSTR,BAB,617,B,AB\,
AHSYLOG,AHSYLOG,BAT,27,B,AT\,
BKART,ARTTEMP,BAT,70,B,AT\,
BKABCUST,BKABCUST,BAT,13,B,AT\,
BKABVEND,BKABVEND,BAT,33,B,AT\,
BKACTRPT,BKACTRPT,BAT,534,B,AT\,
BKCMACCN,BKAPACCN,BAT,4251,B,AT\,
BKAPDESC,BKAPADSC,BAT,120,B,AT\,
BKAPPO,BKAPAPO,BAT,893,B,AT\,
BKAPPOL,BKAPAPOL,BAT,370,B,AT\,
BKAPCHKF,BKAPCHKF,BAT,91,B,AT\,
BKAPCHKF,BKAPCHKH,BAT,91,B,AT\,
BKARDEP,BKAPDEP,BAT,81,B,AT\,
BKAPDESC,BKAPDESC,BAT,120,B,AT\,
BKAPINVT,BKAPEIVT,BAT,175,B,AT\,
BKAPVEND,BKAPEVND,BAT,2230,B,AT\,
BKAPDESC,BKAPHDSC,BAT,120,B,AT\,
BKAPPO,BKAPHPO,BAT,893,B,AT\,
BKAPPOL,BKAPHPOL,BAT,370,B,AT\,
BKAPINVL,BKAPINVL,BAT,3756,B,AT\,
BKAPINVT,BKAPINVT,BAT,175,B,AT\,
BKAPNOTE,BKAPNOTE,BAT,642,B,AT\,
BKAPPO,BKAPPO,BAT,893,B,AT\,
BKAPPOL,BKAPPOL,BAT,370,B,AT\,
BKRFQ,BKAPQUOT,BAT,466,B,AT\,
BKAPPO,BKAPRFQ,BAT,893,B,AT\,
BKAPPOL,BKAPRFQL,BAT,370,B,AT\,
BKAPINVL,BKAPRIVL,BAT,3756,B,AT\,
BKAPVEND,BKAPVEND,BAT,2230,B,AT\,
BKAPVND2,BKAPVND2,BAT,1831,B,AT\,
BKAPCHKF,BKARCHKF,BAT,91,B,AT\,
BKAPCHKF,BKARCHKH,BAT,91,B,AT\,
BKARCUST,BKARCUST,BAT,2498,B,AT\,
BKARDEP,BKARDEP,BAT,81,B,AT\,
BKAPDESC,BKARDESC,BAT,120,B,AT\,
BKAPDESC,BKARDPST,BAT,120,B,AT\,
BKARCUST,BKARECST,BAT,2498,B,AT\,
BKARINVT,BKAREIVT,BAT,189,B,AT\,
BKAPDESC,BKARHDSC,BAT,120,B,AT\,
BKARINV,BKARHINV,BAT,1551,B,AT\,
BKARINVL,BKARHIVL,BAT,312,B,AT\,
BKARHTAX,BKARHTAX,BAT,42,B,AT\,
BKARINV,BKARINV,BAT,1551,B,AT\,
BKARINVI,BKARINVI,BAT,124,B,AT\,
BKARINVL,BKARINVL,BAT,312,B,AT\,
BKARINVT,BKARINVT,BAT,189,B,AT\,
BKARINVV,BKARINVV,BAT,673,B,AT\,
BKAPDESC,BKARRDSC,BAT,120,B,AT\,
BKARINV,BKARRINV,BAT,1551,B,AT\,
BKARINVL,BKARRIVL,BAT,312,B,AT\,
BKARCUST,BKARSHIP,BAT,2498,B,AT\,
BKARINVL,BKARSIVL,BAT,312,B,AT\,
BKART,BKART,BAT,70,B,AT\,
BKARTNOT,BKARTNOT,BAT,40,B,AT\,
BKARTXN,BKARTXN,BAT,251,B,AT\,
BKARTXN,BKARTXNB,BAT,251,B,AT\,
BKARTXN,BKARTXNS,BAT,251,B,AT\,
BKBMMSTR,BKBMAMTR,BAT,215,B,AT\,
BKBMMSTR,BKBMARC,BAT,215,B,AT\,
BKBMMSTR,BKBMAVAL,BAT,215,B,AT\,
BKBMCNFG,BKBMCNFG,BAT,26,B,AT\,
BKBMDIM,BKBMDIM,BAT,134,B,AT\,
BKBMMSTR,BKBMEMTR,BAT,215,B,AT\,
BKBMREMK,BKBMERMK,BAT,1062,B,AT\,
BKBMMSTR,BKBMMSTR,BAT,215,B,AT\,
BKBMNOTE,BKBMNOTE,BAT,975,B,AT\,
BKBMREMK,BKBMREMK,BAT,1062,B,AT\,
BKBMMSTR,BKBMSUMM,BAT,215,B,AT\,
BKCMACCC,BKCMACCC,BAT,30,B,AT\,
BKCMACCL,BKCMACCL,BAT,15,B,AT\,
BKCMACCN,BKCMACCN,BAT,4251,B,AT\,
BKCMACCT,BKCMACCT,BAT,1014,B,AT\,
BKCMACFC,BKCMACFC,BAT,33,B,AT\,
BKCMACTD,BKCMACTD,BAT,116,B,AT\,
BKCMACTF,BKCMACTF,BAT,331,B,AT\,
BKCMACTH,BKCMACTH,BAT,201,B,AT\,
BKCMCNTD,BKCMCNTD,BAT,252,B,AT\,
BKCMCTRL,BKCMCTL1,BAT,10,B,AT\,
BKCMCTRL,BKCMCTL2,BAT,10,B,AT\,
BKCMCTRL,BKCMCTL3,BAT,10,B,AT\,
BKCMCTRL,BKCMCTL4,BAT,10,B,AT\,
BKCMCTRL,BKCMCTRL,BAT,10,B,AT\,
BKARCUST,BKCMCUST,BAT,2498,B,AT\,
BKCMACCT,BKCMDE,BAT,1014,B,AT\,
BKCMDTCD,BKCMDTCD,BAT,27,B,AT\,
BKCMDUN,BKCMDUN,BAT,482,B,AT\,
BKCMDUNH,BKCMDUNH,BAT,47,B,AT\,
BKCMACCL,BKCMEACC,BAT,15,B,AT\,
BKCMACTD,BKCMEACD,BAT,116,B,AT\,
BKCMACTF,BKCMEACF,BAT,331,B,AT\,
BKCMACTH,BKCMEACH,BAT,201,B,AT\,
BKCMACCT,BKCMEACT,BAT,1014,B,AT\,
BKCMFTME,BKCMEFTM,BAT,53,B,AT\,
BKCMFORM,BKCMFORM,BAT,132,B,AT\,
BKCMFTME,BKCMFTME,BAT,53,B,AT\,
BKCMHCD2,BKCMHCD2,BAT,50,B,AT\,
BKCMHCOD,BKCMHCOD,BAT,85,B,AT\,
BKCMLEAD,BKCMLEAD,BAT,30,B,AT\,
BKCMMHST,BKCMMHST,BAT,384,B,AT\,
BKCMPCFC,BKCMPCFC,BAT,33,B,AT\,
BKCMPCNT,BKCMPCNT,BAT,733,B,AT\,
BKCMPCTF,BKCMPCTF,BAT,322,B,AT\,
BKCMPCTH,BKCMPCTH,BAT,134,B,AT\,
BKCMREP,BKCMREP,BAT,128,B,AT\,
BKCMSBDF,BKCMSBDF,BAT,21,B,AT\,
BKCMTEMP,BKCMTEMP,BAT,46,B,AT\,
BKCMTERR,BKCMTERR,BAT,296,B,AT\,
BKCMTEMP,BKCMTMP1,BAT,46,B,AT\,
BKCMTEMP,BKCMTMP2,BAT,46,B,AT\,
BKCMTEMP,BKCMTMP3,BAT,46,B,AT\,
BKCMTEMP,BKCMTMP4,BAT,46,B,AT\,
BKCMVNDF,BKCMVNDF,BAT,330,B,AT\,
BKCMVNDH,BKCMVNDH,BAT,134,B,AT\,
BKCMVNFC,BKCMVNFC,BAT,33,B,AT\,
BKCPEC,BKCPEC,BAT,84,B,AT\,
BKCPMSTR,BKCPMSTR,BAT,280,B,AT\,
BKDCCFG,BKDCCFG,BAT,200,B,AT\,
BKDCLAB,BKDCCLAB,BAT,877,B,AT\,
BKDCLAB,BKDCHLAB,BAT,877,B,AT\,
BKDCLAB,BKDCLAB,BAT,877,B,AT\,
BKDCLAB,BKDCPLAB,BAT,877,B,AT\,
BKDCSHFT,BKDCSHFT,BAT,245,B,AT\,
BKDCLAB,BKDCTLAB,BAT,877,B,AT\,
BKEDIDUN,BKEDIDUN,BAT,33,B,AT\,
BKARINV,BKEDIH,BAT,1551,B,AT\,
BKARINVL,BKEDIL,BAT,312,B,AT\,
BKEDMSTR,BKEDMSTR,BAT,89,B,AT\,
BKEDNOTE,BKEDNOTE,BAT,96,B,AT\,
BKEDPOST,BKEDPOST,BAT,18,B,AT\,
BKESTCFG,BKESTCFG,BAT,315,B,AT\,
BKARINV,BKESTQT,BAT,1551,B,AT\,
BKARINVL,BKESTQTL,BAT,312,B,AT\,
BKFLDHLP,BKFLDHLP,BAT,79,B,AT\,
BKFOCFG,BKFOCFG,BAT,71,B,AT\,
BKGLCHK,BKGLACHK,BAT,173,B,AT\,
BKGLGJLN,BKGLAGJL,BAT,123,B,AT\,
BKGLGJRN,BKGLAGJR,BAT,104,B,AT\,
BKGLTRAN,BKGLATRN,BAT,137,B,AT\,
BKGLCCOA,BKGLCCOA,BAT,490,B,AT\,
BKGLCHK,BKGLCHK,BAT,173,B,AT\,
BKGLCOA,BKGLCOA,BAT,556,B,AT\,
BKAPDESC,BKGLDESC,BAT,120,B,AT\,
BKGLCOA,BKGLECOA,BAT,556,B,AT\,
BKGLTRAN,BKGLETRN,BAT,137,B,AT\,
BKGLCOA,BKGLFCOA,BAT,556,B,AT\,
BKGLFSTL,BKGLFSTL,BAT,68,B,AT\,
BKGLGJLN,BKGLGJLN,BAT,123,B,AT\,
BKGLGJRN,BKGLGJRN,BAT,104,B,AT\,
BKGLTRAN,BKGLHIST,BAT,137,B,AT\,
BKGLCHK,BKGLICC,BAT,173,B,AT\,
BKGLGJLN,BKGLRGJL,BAT,123,B,AT\,
BKGLGJRN,BKGLRGJR,BAT,104,B,AT\,
BKGLSTMT,BKGLSTMT,BAT,1670,B,AT\,
BKGLTRAN,BKGLTEMP,BAT,137,B,AT\,
BKGLGJLN,BKGLTGJL,BAT,123,B,AT\,
BKGLGJRN,BKGLTGJR,BAT,104,B,AT\,
BKGLTRAN,BKGLTMP,BAT,137,B,AT\,
BKGLTRAN,BKGLTMP2,BAT,137,B,AT\,
BKGLTRAN,BKGLTMP3,BAT,137,B,AT\,
BKGLTRAN,BKGLTRAN,BAT,137,B,AT\,
BKGLX,BKGLX,BAT,139,B,AT\,
BKGLX,BKGLXH,BAT,139,B,AT\,
BKICALTD,BKICALTD,BAT,436,B,AT\,
BKICALTP,BKICALTP,BAT,131,B,AT\,
BKICMSTR,BKICAMTR,BAT,617,B,AT\,
BKICPMAT,BKICAPMA,BAT,1353,B,AT\,
BKICDIM,BKICDIM,BAT,867,B,AT\,
BKICLOC,BKICELOC,BAT,350,B,AT\,
BKICMSTR,BKICEMTR,BAT,617,B,AT\,
BKICLOC,BKICLOC,BAT,350,B,AT\,
BKICLOCM,BKICLOCM,BAT,325,B,AT\,
BKICMFG,BKICMFG,BAT,155,B,AT\,
BKICMSTR,BKICMSTR,BAT,617,B,AT\,
BKICPMAT,BKICPMAT,BAT,1353,B,AT\,
BKICREF,BKICREF,BAT,420,B,AT\,
BKICTAX,BKICTAX,BAT,373,B,AT\,
BKICVAL,BKICVAL,BAT,35,B,AT\,
BKISTAX,BKISHTAX,BAT,89,B,AT\,
BKISTAX,BKISTAX,BAT,89,B,AT\,
BKLOGON,BKLOGON,BAT,46,B,AT\,
BKMATCST,BKMATCST,BAT,245,B,AT\,
BKMATRIM,BKMATRIM,BAT,20,B,AT\,
BKMRPFC,BKMRPFC,BAT,91,B,AT\,
BKMRPPO,BKMRPPO,BAT,166,B,AT\,
BKMRPSW,BKMRPSW,BAT,16,B,AT\,
